LOCATION,LOCATION NAME,COMPANY,PROJECT_ID,NAME,DESCRIPTION,ACTIVITY_SEQ,PLAN_START,PLAN_FINISH,PROGRAM_ID,ACTIVITY_NO,DESCRIPTION,PROJECT_ACTIVITY,,Project (NS),Activity (NS),Activity Desc(NS)
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5097,OM_SGRE: GOLDEN SPREAD,SGRE: GOLDEN SPREAD,100013546,4/12/2020,12/31/2050,OM,10,General,5097.100.10,,5097,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5098,OM_SGRE: SOUTHERN HILL,SGRE: SOUTHERN HILL,100013547,10/12/2020,12/31/2050,OM,10,General,5098.100.10,,5098,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5099,OM_SGRE: LA JOYA,SGRE: LA JOYA,100013548,10/12/2020,12/31/2050,OM,10,General,5099.100.10,,5099,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5100,OM_SGRE: WHIRLWIND,SGRE: WHIRLWIND,100013549,11/12/2020,12/31/2050,OM,10,General,5100.100.10,,5100,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5101,OM_SGRE: ROCK FALLS,SGRE: ROCK FALLS,100013550,12/1/2021,12/31/2050,OM,10,General,5101.100.10,,5101,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5102,OM_SGRE: WILDCAT,SGRE: WILDCAT,100013551,3/18/2021,12/31/2050,OM,10,General,5102.100.10,,5102,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5103,OM_SGRE: VIENNA,SGRE: VIENNA,100013552,3/23/2021,12/31/2050,OM,10,General,5103.100.10,,5103,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5104,OM_SGRE: ROARING BROOK,SGRE: ROARING BROOK,100013553,4/16/2021,12/31/2050,OM,10,General,5104.100.10,,5104,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5105,OM_SGRE: MESQUITE SKY,SGRE: MESQUITE SKY,100013554,5/13/2021,12/31/2050,OM,10,General,5105.100.10,,5105,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5106,OM_SGRE: ADAMS,SGRE: ADAMS,100013555,7/6/2021,12/31/2050,OM,10,General,5106.100.10,,5106,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5107,OM_SGRE: GULF WIND,SGRE: GULF WIND,100013556,6/15/2021,12/31/2050,OM,10,General,5107.100.10,,5107,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5108,OM_SGRE: LOWER SNAKE RIVER,SGRE: LOWER SNAKE RIVER,100013557,6/16/2021,12/31/2050,OM,10,General,5108.100.10,,5108,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5109,OM_SGRE: SKY RIVER,SGRE: SKY RIVER: 5109 . 36316 Kelso Valley Rd; Cantil CA; 93519,100013558,4/22/2022,12/31/2050,OM,10,General,5109.100.10,,5109,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5110,OM_SGRE: BLACK ROCK,SGRE: BLACK ROCK,100013559,12/7/2021,12/31/2050,OM,10,General,5110.100.10,,5110,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5111,OM_SGRE: HAYSTACK,SGRE: HAYSTACK,100013560,7/27/2021,12/31/2050,OM,10,General,5111.100.10,,5111,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5112,OM_SGRE: ROLLING HILLS,SGRE: ROLLING HILLS,100013561,2/7/2021,12/31/2050,OM,10,General,5112.100.10,,5112,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5113,OM_SGRE: LITTLE BLUE,SGRE: LITTLE BLUE,100013562,10/22/2021,12/31/2050,OM,10,General,5113.100.10,,5113,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5114,OM_SGRE: TYLER BLUFF WIND FACILITY,SGRE: TYLER BLUFF WIND FACILITY,100013563,2/8/2021,12/31/2050,OM,10,General,5114.100.10,,5114,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5115,OM_SGRE: KING CREEK,SGRE: KING CREEK,100013564,2/8/2021,12/31/2050,OM,10,General,5115.100.10,,5115,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5116,OM_SGRE: SHADY OAKS,SGRE: SHADY OAKS,100013565,8/31/2023,12/31/2050,OM,10,General,5116.100.10,,5116,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5117,OM_SGRE: KAY WIND,SGRE: KAY WIND,100013566,2/11/2021,12/31/2050,OM,10,General,5117.100.10,,5117,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5118,OM_SGRE: FLUVANNA,SGRE: FLUVANNA,100013567,2/12/2021,12/31/2050,OM,10,General,5118.100.10,,5118,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5119,OM_SGRE: TWIN RIDGES,SGRE: TWIN RIDGES,100013568,7/1/2022,12/31/2050,OM,10,General,5119.100.10,,5119,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5120,OM_SGRE: ECLIPSE,SGRE: ECLIPSE,100013569,2/18/2022,12/31/2050,OM,10,General,5120.100.10,,5120,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5121,OM_5121 - SGRE: MORNING LIGHT,5121 - SGRE: MORNING LIGHT. SITE ADDRESS IS 106 East Hillcrest Street; Adair; IA 50002,100013570,2/5/2022,12/31/2050,OM,10,General,5121.100.10,,5121,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5122,OM_SGRE: ALTA: 5122,SGRE: ALTA: 5122. Site address is: 7179 Astor Rd. Clinton; IL 61727.,100013571,2/4/2022,12/31/2050,OM,10,General,5122.100.10,,5122,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5123,OM_SGRE: BARON WINDS,5123: SGRE: BARON WINDS. Site address 9607 Rex Road; Cohocton; NY 14826.,100013572,10/25/2022,12/31/2050,OM,10,General,5123.100.10,,5123,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5124,OM_5124: SGRE: DEERFIELD (MICHIGAN),5124: SGRE: DEERFIELD (MICHIGAN). Site address 3200 E. Kinde Rd; Kinde; MI 48445,100013573,11/22/2022,12/31/2050,OM,10,General,5124.100.10,,5124,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5127,OM_5127: SGRE: WHITE CLOUD WIND FARM,SGRE: WHITE CLOUD WIND FARM,100021028,1/22/2025,1/31/2040,OM,10,General,5127.100.10,,5127,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5128,OM_5128: SGRE: LUNDGREN COMMISSIONING,SGRE: LUNDGREN COMMISSIONING,100024766,,,OM,10,General,5128.100.10,new - not in NetSuite trans file,,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5300,OM_ENBRIDGE POWER OPERATIONS,ENBRIDGE POWER OPERATIONS,100013574,11/2/2020,12/31/2050,OM,10,General,5300.100.10,,5300,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5301,OM_5301 ENBRIDGE POWER: NEW CREEK,5301 ENBRIDGE POWER: NEW CREEK Site address: 33 Muzzleloaders Ln; New Creek; WV 26739,100013575,8/31/2023,12/31/2050,OM,10,General,5301.100.10,,5301,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5400,OM_5400 - JUWI INC,5400 - JUWI INC 1710 29th Street Suite 1068 Boulder; Colorado 80301,100013576,3/22/2022,12/31/2050,OM,10,General,5400.100.10,,5400,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5701,OM_5701: INSIGHT ANALYTICS: ADAMS,5701: INSIGHT ANALYTICS: ADAMS. Site address: 701 Astro Blvd E Cosmos; MN 56228.,100013577,6/23/2022,12/31/2050,OM,10,General,5701.100.10,,5701,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,5702,OM_5702: INSIGHT ANALYTICS: DANIELS,5702: INSIGHT ANALYTICS: DANIELSON. Site address: 701 Astro Blvd E Cosmos; MN 56228.,100013578,6/29/2022,12/31/2050,OM,10,General,5702.100.10,,5702,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,6000,OM_Acciona Energy NA,Acciona Energy NA,100013579,10/31/2012,10/31/2012,OM,10,General,6000.100.10,,6000,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,6001,OM_ACCIONA: DEMPSEY RIDGE,ACCIONA: DEMPSEY RIDGE,100013580,3/29/2022,12/31/2050,OM,10,General,6001.100.10,,6001,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,6002,OM_Acciona: Tatanka,6002: ACCIONA: TATANKA. Address: 10002 359th Ave Ashley; ND 58413,100013581,6/29/2022,12/31/2050,OM,10,General,6002.100.10,,6002,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,6003,OM_6003: ACCIONA: ECO GROVE,6003: ACCIONA: ECO GROVE Address: 9370 N Baker Rd. Lena; IL 61048,100013582,6/29/2022,12/31/2050,OM,10,General,6003.100.10,,6003,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,6004,OM_6004: ACCIONA: RED HILLS.,6004: ACCIONA: RED HILLS. Address: 10217 North 2020 East Rd Hammond; OK 73650,100013583,3/29/2022,12/31/2050,OM,10,General,6004.100.10,,6004,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,6005,OM_6005: ACCIONA OIL CHANGE CAMPAIG,6005: ACCIONA OIL CHANGE CAMPAIGN: no site address; using for financial purposes only,100013584,6/29/2022,12/31/2050,OM,10,General,6005.100.10,,6005,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,6101,6101: UPTOWER - SPEARVILLE I&II WIN,6101: UPTOWER - SPEARVILLE I&II WIND FARM Site address is 10311 126th Rd Spearville KS 67876,100015777,12/1/2023,12/31/2050,OM,10,General,6101.100.10,,6101,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,6202,"6202: TREEHOUSE MANAGEMENT, LLC: ODIN WIND FARM","6202: TREEHOUSE MANAGEMENT, LLC: ODIN WIND FARM",100020050,11/18/2024,12/31/2030,OM,10,General,6202.100.10,,6202,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,6401,OM_6401: Capital Power: Cardinal Pt,Capital Power: Cardinal Point,100016754,4/24/2024,12/31/2050,OM,10,General,6401.100.10,,6401,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,6500,OM_Acciona Wind Energy,Acciona Wind Energy,100013585,10/31/2012,10/31/2012,OM,10,General,6500.100.10,,6500,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,6600,OM_RPM Access,RPM Access,100013586,10/31/2012,10/31/2012,OM,10,General,6600.100.10,,6600,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,6901,OM_BEAM: DANIELSON WIND FARM,BEAM: DANIELSON WIND FARM,100013587,9/25/2020,9/30/2020,OM,10,General,6901.100.10,,6901,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,6902,OM_BEAM: ADAMS,BEAM: ADAMS,100013588,9/10/2020,10/31/2020,OM,10,General,6902.100.10,,6902,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,7201,OM_RWE: FOREST CREEK,RWE: FOREST CREEK,100013589,10/26/2020,10/31/2020,OM,10,General,7201.100.10,,7201,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,7202,OM_RWE: AURORA COUNTY WIND,RWE: AURORA COUNTY WIND Site address: 25207 372nd Ave; White Lake; SD 57383,100013590,4/25/2023,12/31/2050,OM,10,General,7202.100.10,,7202,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,7203,OM_7203: RWE: BRULE COUNTY WIND,RWE: BRULE COUNTY WIND,100015964,3/12/2024,12/31/2050,OM,10,General,7203.100.10,,7203,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,7204,OM_RWE:ROEDER FAMILY WIND FARM,RWE:ROEDER FAMILY WIND FARM,100017297,3/1/2024,12/31/2099,OM,10,General,7204.100.10,,7204,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,7300,OM_EDF RENEWABLES,EDF RENEWABLES . SITE ADDRESS PO Box 504080; San Diego CA; 92150-4080,100013591,12/4/2022,12/31/2050,OM,10,General,7300.100.10,,7300,,
CGBT,Central Services Gearbox Repair,75736,8644,OM_8644: Winegy: Prairie Winds,Winergy-Prairie Winds,100020434,1/6/2025,12/31/2040,OM,10,General,8644.100.10,,8644,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8645,OM_Winergy-Settlers Trail,Winergy-Settlers Trail,100013592,10/31/2012,10/31/2012,OM,10,General,8645.100.10,,8645,,
CGBT,Central Services Gearbox Repair,75736,8682,OM_Winergy-Blue Canyon II,Winergy-Blue Canyon II,100024570,,,OM,10,General,8682.100.10,,8682,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8714,OM_Winergy-Meadow Creek,Winergy-Meadow Creek,100013593,1/7/2014,1/7/2014,OM,10,General,8714.100.10,,8714,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8728,OM_8728:WINERGY:PLEASANT VALLEY,Winergy Pleasant Valley,100013594,2/16/2016,2/16/2050,OM,10,General,8728.100.10,,8728,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8744,OM_Winergy Odell,Winergy Odell,100013595,1/4/2016,2/16/2050,OM,10,General,8744.100.10,,8744,,
CGBT,Central Services Gearbox Repair,75736,8745,OM_Winergy Goodwell,Winergy Goodwell,100024573,,,OM,10,General,8745.100.10,new - not in NetSuite trans file,,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8757,OM_Winergy: Los Vientos IV,Winergy Los Vientos IV,100013596,1/4/2016,1/4/2016,OM,10,General,8757.100.10,,8757,,
CGBT,Central Services Gearbox Repair,75736,8759,OM_Winergy: Sunflower,Winergy Sunflower,100020346,1/6/2025,12/31/2040,OM,10,General,8759.100.10,,8759,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8765,OM_Winergy: Alexander,Winergy Alexander,100013597,1/4/2016,1/4/2016,OM,10,General,8765.100.10,,8765,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8773,OM_8773: Winergy: Quilt Block,Winergy: Quilt Block,100016747,5/22/2024 8:00:00 AM,12/31/2050,OM,10,General,8773.100.10,,8773,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8784,OM_8784: Winergy: Kingfisher,Winergy: Kingfisher,100016755,3/22/2024 8:00:00 AM,12/31/2050,OM,10,General,8784.100.10,,8784,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8786,OM_WINERGY: BLACK OAK GETTY,WINERGY: BLACK OAK GETTY,100013598,2/12/2020,2/29/2020,OM,10,General,8786.100.10,,8786,,
CGBT,Central Services Gearbox Repair,75736,8789,OM_WINERGY: MARSHALL,WINERGY: MARSHALL,100024221,2/5/2025,3/31/2040,OM,10,General,8789.100.10,,8789,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8790,OM_8790: Winegy: Courtenay,Winergy: Courtenay,100016750,5/22/2024 8:00:00 AM,12/31/2050,OM,10,General,8790.100.10,,8790,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8791,OM_WINERGY: HALE COUNTY,WINERGY: HALE COUNTY,100013599,4/22/2020,5/31/2020,OM,10,General,8791.100.10,,8791,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8792,OM_WINERGY: RUSH CREEK,WINERGY: RUSH CREEK,100013600,5/28/2020,6/30/2020,OM,10,General,8792.100.10,,8792,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8795,OM_8795: Winergy: Beaver Creek,Winergy: Beaver Creek,100016749,5/22/2024 8:00:00 AM,12/31/2050,OM,10,General,8795.100.10,,8795,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8799,OM_WINERGY: ROCK CREEK,WINERGY: ROCK CREEK,100013601,9/9/2020,9/30/2020,OM,10,General,8799.100.10,,8799,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8801,OM_WINERGY: GRAND PRAIRIE,WINERGY: GRAND PRAIRIE,100013602,4/12/2020,12/31/2050,OM,10,General,8801.100.10,,8801,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8806,OM_WINERGY: HILDAGO,WINERGY: HILDAGO,100013603,5/24/2021,12/31/2050,OM,10,General,8806.100.10,,8806,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8807,OM_WINERGY: PALO ALTO,WINERGY: PALO ALTO,100013604,2/6/2021,12/31/2050,OM,10,General,8807.100.10,,8807,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8810,OM_WINERGY: WALNUT RIDGE WINDFARM,WINERGY: WALNUT RIDGE WINDFARM,100013605,9/20/2021,12/31/2050,OM,10,General,8810.100.10,,8810,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8811,OM_8811: Winergy Cheyenne Ridge Win,Winergy: Cheyenne Ridge Windfarm,100016756,3/22/2024 8:00:00 AM,12/31/2050,OM,10,General,8811.100.10,,8811,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8812,OM_WINERGY: HOG CREEK WIND FARM,WINERGY: HOG CREEK WIND FARM,100013606,9/23/2021,12/31/2050,OM,10,General,8812.100.10,,8812,,
CGBT,Central Services Gearbox Repair,75736,8813,OM_WINERGY: SAGAMORE WIND FARM,WINERGY: SAGAMORE WIND FARM,100023797,2/14/2025,3/31/2040,OM,10,General,8813.100.10,,8813,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8818,OM_WINERGY: TRINITY HILLS,WINERGY: TRINITY HILLS,100013607,1/31/2022,12/31/2050,OM,10,General,8818.100.10,,8818,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8820,OM_WINERGY: BLAZING STAR,WINERGY: BLAZING STAR,100013608,12/1/2022,12/31/2050,OM,10,General,8820.100.10,,8820,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8822,OM_8822- WINERGY: DEERFIELD,8822- WINERGY: DEERFIELD,100013609,5/25/2022,12/31/2050,OM,10,General,8822.100.10,,8822,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8823,OM_WINERGY: CIMARRON BEND,WINERGY: CIMARRON BEND,100013610,3/29/2022,12/31/2050,OM,10,General,8823.100.10,,8823,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8824,OM_8824- WINERGY: ORIENT WINDFARM,8824- WINERGY: ORIENT WINDFARM,100013611,5/25/2022,12/31/2050,OM,10,General,8824.100.10,,8824,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8825,OM_8825 WINERGY: JEFFERS,8825 WINERGY: JEFFERS Site Address: 303 County Rd 17; Jeffers; MN 56145,100013612,12/9/2022,12/31/2050,OM,10,General,8825.100.10,,8825,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8826,OM_8826 WINERGY: FLAT TOP,8826 WINERGY: FLAT TOP; site address: 559 FM 218; West Mullin; TX 76864,100013613,9/20/2022,12/31/2050,OM,10,General,8826.100.10,,8826,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8827,OM_WINERGY: GOODNOE HILLS,8827 WINERGY: GOODNOE HILLS; site address: 6 Muscadine Loop; Goldendale; WA 98620,100013614,10/24/2022,12/31/2050,OM,10,General,8827.100.10,,8827,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8828,OM_8828 WINERGY: NOBLES 2,8828 WINERGY: NOBLES 2; Site Address: 20057 140th St; Wilmont; MN 56185,100013615,7/11/2022,12/31/2050,OM,10,General,8828.100.10,,8828,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8829,OM_8829: WINERGY: CEDAR CREEK II,WINERGY: CEDAR CREEK II; Site Address: 67125 County Rd; New Reymar; CO 80742,100013616,11/30/2022,12/31/2050,OM,10,General,8829.100.10,,8829,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8836,8836: WINERGY: MEADOW LAKE IV,WINERGY: MEADOW LAKE IV,100015775,2/20/2024,12/31/2050,OM,10,General,8836.100.10,,8836,,
CGBT,Central Services Gearbox Repair,75736,8839,OM_8839: WINERGY: NORTH ENGLISH,WINERGY: NORTH ENGLISH,100020347,1/6/2025,12/31/2040,OM,10,General,8839.100.10,,8839,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8845,OM_8845: Winergy: Echo II WindFarm,Winergy: Echo II WindFarm,100016751,5/22/2024 8:00:00 AM,12/31/2050,OM,10,General,8845.100.10,,8845,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8848,OM_8848 Winergy: Foxtail Windfarm,Winergy: Foxtail Windfarm,100016752,4/12/2024 8:00:00 AM,12/31/2050,OM,10,General,8848.100.10,,8848,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8850,OM_8850: WINERGY: CLEAR CREEK,WINERGY: CLEAR CREEK,100015475,1/22/2024,12/31/2050,OM,10,General,8850.100.10,,8850,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8851,OM_8851: WINERGY: FLAT RIDGE 3,WINERGY: FLAT RIDGE 3,100015476,1/29/2024,12/31/2050,OM,10,General,8851.100.10,,8851,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8854,OM_8854: Winergy: Marengo,Winergy: Marengo,100016748,5/22/2024 8:00:00 AM,12/31/2050,OM,10,General,8854.100.10,,8854,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8856,OM_Winergy: Pryor Mountain Wind,Winergy: Pryor Mountain Wind,100017281,7/1/2024,12/31/2099,OM,10,General,8856.100.10,,8856,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,8860,OM_Winergy: Crocker Wind Farm,Winergy: Crocker Wind Farm,100019828,,,OM,10,General,8860.100.10,,8860,,
CGBT,Central Services Gearbox Repair,75736,8861,OM_WINERGY: AURORA WINDFARM,WINERGY: AURORA WINDFARM,100023796,2/14/2025,3/31/2025,OM,10,General,8861.100.10,,8861,,
CGBT,Central Services Gearbox Repair,75736,8862,OM_Winergy: Cactus Flats Wind Farm,Winergy: Cactus Flats Wind Farm,100024552,,,OM,10,General,8862.100.10,new - not in NetSuite trans file,,,
CGBT,Central Services Gearbox Repair,75736,8863,OM_WINERGY: ARBUCKLE MOUNTAIN,WINERGY: ARBUCKLE MOUNTAIN,100024551,,,OM,10,General,8863.100.10,,8863,,
CGBT,Central Services Gearbox Repair,75736,8864,OM_Winergy: Community Wind North Wind Farm,Winergy: Community Wind North Wind Farm,100024572,,,OM,10,General,8864.100.10,new - not in NetSuite trans file,,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9034,OM_ZF-Gamesa Senate,ZF-Gamesa Senate,100013617,10/31/2012,10/31/2012,OM,10,General,9034.100.10,,9034,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9728,OM_ZF-Suzlon Rattlesnake,ZF-Suzlon Rattlesnake,100013618,10/31/2012,10/31/2012,OM,10,General,9728.100.10,,9728,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9838,OM_ZF-Vestas/McNeilus,ZF-Vestas/McNeilus,100013619,10/31/2012,10/31/2012,OM,10,General,9838.100.10,,9838,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9857,OM_ZF: KING PLAINS,ZF: KING PLAINS,100013620,6/8/2020,6/30/2020,OM,10,General,9857.100.10,,9857,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9860,OM_ZF: GLEN ULLIN,ZF: GLEN ULLIN,100013621,6/24/2020,7/31/2020,OM,10,General,9860.100.10,,9860,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9861,OM_ZF: EMMONS LOGAN,ZF: EMMONS LOGAN,100013622,6/24/2020,7/31/2020,OM,10,General,9861.100.10,,9861,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9867,OM_ZF: CROCKER,ZF: CROCKER,100013623,5/8/2020,8/31/2020,OM,10,General,9867.100.10,,9867,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9875,OM_ZF: PLUM CREEK,ZF: PLUM CREEK,100013624,10/22/2020,10/31/2020,OM,10,General,9875.100.10,,9875,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9880,OM_ZF: CIMMARRON BEND III,ZF: CIMMARRON BEND III,100013625,11/12/2020,12/31/2050,OM,10,General,9880.100.10,,9880,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9893,OM_ZF: RICHLAND WIND,ZF: RICHLAND WIND. SITE ADDRESS IS 6108 120TH AVE; STORM LAKE; IA 50588-7536; UNITED STATES,100013626,11/7/2022,12/31/2050,OM,10,General,9893.100.10,,9893,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9906,OM_ZF: CROWNED RIDGE II,ZF: CROWNED RIDGE II,100013627,2/8/2021,12/31/2050,OM,10,General,9906.100.10,,9906,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9908,OM_ZF: CIMARRON BEND III,ZF: CIMARRON BEND III,100013628,9/14/2021,12/31/2050,OM,10,General,9908.100.10,,9908,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9909,OM_ZF: TRIPLE H,ZF: TRIPLE H,100013629,5/10/2021,12/31/2050,OM,10,General,9909.100.10,,9909,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9910,OM_ZF: TATANKA,ZF: TATANKA,100013630,10/22/2021,12/31/2050,OM,10,General,9910.100.10,,9910,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9911,OM_9911 - ZF: EVERGY,9911 - ZF: EVERGY,100013631,11/22/2021,12/31/2050,OM,10,General,9911.100.10,,9911,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9912,OM_ZF: CEDAR SPRINGS III,ZF: CEDAR SPRINGS III,100013632,11/22/2021,12/31/2050,OM,10,General,9912.100.10,,9912,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9915,OM_ZF: WESTERN TRAIL,ZF: WESTERN TRAIL,100013633,7/12/2021,12/31/2050,OM,10,General,9915.100.10,,9915,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9916,OM_ZF: ROUNDHOUSE TPO,ZF: ROUNDHOUSE TPO,100013634,7/12/2021,12/31/2050,OM,10,General,9916.100.10,,9916,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9919,OM_ZF: DIAMOND SPRING,ZF: DIAMOND SPRING,100013635,8/3/2022,12/31/2050,OM,10,General,9919.100.10,,9919,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9920,OM_ZF: WHEATRIDGE II,9920 - ZF: WHEATRIDGE II. SITE ADDRESS IS 72367 Strawberry Lane undefined LEXINGTON OREGON 97839-0000,100013636,8/25/2022,12/31/2050,OM,10,General,9920.100.10,,9920,,
CFST/CGBT/CLCT,"Deriva Energy Services, LLC",75736,9921,OM_9921 ZF: PORT OF HOUSTON,9921 ZF: PORT OF HOUSTON,100013637,5/25/2022,12/31/2050,OM,10,General,9921.100.10,,9921,,
